CustomerID,Age,Gender,AnnualIncome,SpendingScore,ProductCategory,ProductPrice,PurchaseDate,StoreID,StoreLocation,PaymentMethod,DiscountApplied,DiscountPercent,ProductCost,Profit,FootTraffic,InventoryLevel,MarketingExpenditure,CompetitorPrice
5639,70,Male,60333,18,Groceries,55.63,2020-12-08,48,San Diego,Credit Card,False,0,55.63,0.0,616,44,1873.07,50.16
5640,44,Female,71930,75,Health & Beauty,773.93,2022-06-14,44,Houston,Debit Card,False,0,773.93,0.0,543,14,5512.44,705.37
5641,27,Male,101345,6,Health & Beauty,617.26,2021-02-01,11,Chicago,Credit Card,False,0,617.26,0.0,478,71,4722.09,547.25
5642,50,Female,137898,45,Books,362.57,2022-01-09,14,Chicago,Debit Card,True,1,358.94,3.629999999999996,314,10,5040.53,389.25
5643,66,Female,69580,53,Books,785.36,2021-10-03,90,Philadelphia,Credit Card,True,30,549.75,235.61,271,84,8204.83,937.36
5644,63,Female,137831,92,Clothing,462.55,2020-09-06,60,San Jose,Mobile Payment,False,0,462.55,0.0,877,74,1228.05,384.28
5645,39,Male,64856,100,Books,918.9,2022-05-04,78,Chicago,Cash,False,0,918.9,0.0,713,82,5260.55,882.02
5646,66,Male,131081,19,Books,335.86,2023-02-13,94,Philadelphia,Online Transfer,False,0,335.86,0.0,860,60,1825.07,349.28
5647,64,Male,147793,18,Home & Kitchen,254.47,2022-10-22,5,Phoenix,Debit Card,True,4,244.29,10.180000000000009,760,25,1919.5,304.53
5648,48,Male,75167,30,Groceries,142.45,2021-09-10,66,Houston,Debit Card,True,12,125.36,17.08999999999999,519,97,6604.31,147.58
5649,30,Male,107732,26,Clothing,157.55,2022-10-14,55,San Diego,Online Transfer,False,0,157.55,0.0,350,93,1872.21,153.43
5650,32,Male,37314,32,Home & Kitchen,441.39,2021-11-24,40,Houston,Cash,False,0,441.39,0.0,86,16,6240.48,513.39
5651,25,Female,116421,39,Health & Beauty,363.21,2021-03-17,36,San Diego,Cash,False,0,363.21,0.0,117,40,1309.6,358.93
5652,31,Female,63031,20,Books,436.46,2023-05-09,13,Houston,Online Transfer,False,0,436.46,0.0,470,23,5776.27,362.98
5653,31,Female,100447,20,Health & Beauty,452.12,2020-10-23,66,Houston,Online Transfer,False,0,452.12,0.0,577,97,1243.85,398.67
5654,70,Female,71059,94,Health & Beauty,481.28,2023-01-11,78,San Diego,Mobile Payment,True,20,385.02,96.26,800,61,2763.11,572.83
5655,42,Female,52884,31,Books,652.68,2021-11-03,88,New York,Cash,True,6,613.52,39.15999999999997,710,25,3149.61,772.66
5656,51,Male,145534,75,Groceries,378.64,2021-05-15,100,San Diego,Mobile Payment,True,4,363.49,15.149999999999975,848,54,454.09,342.13
5657,58,Male,68130,62,Home & Kitchen,162.04,2022-10-02,92,Los Angeles,Online Transfer,False,0,162.04,0.0,760,8,8455.28,148.7
5658,68,Female,40056,66,Clothing,92.14,2022-01-24,79,San Jose,Online Transfer,True,29,65.42,26.72,688,19,4636.71,110.35
5659,64,Male,139096,18,Books,346.78,2022-01-13,73,Los Angeles,Online Transfer,True,13,301.7,45.079999999999984,216,20,7552.47,387.46
5660,47,Female,93798,71,Books,750.57,2021-03-02,54,Phoenix,Credit Card,True,29,532.9,217.67000000000007,50,31,1503.65,602.85
5661,57,Female,83328,20,Electronics,222.7,2023-03-27,78,San Diego,Credit Card,True,12,195.98,26.72,976,100,2330.77,216.99
5662,22,Female,24547,9,Groceries,764.5,2020-11-20,47,Phoenix,Mobile Payment,False,0,764.5,0.0,477,30,6755.56,863.49
5663,62,Male,139839,78,Electronics,983.52,2021-09-06,67,San Diego,Mobile Payment,False,0,983.52,0.0,159,7,1366.91,893.68
5664,41,Female,112408,54,Books,790.36,2021-06-07,40,New York,Online Transfer,True,8,727.13,63.23000000000002,371,38,5484.64,812.99
5665,60,Female,47468,17,Electronics,153.99,2020-12-17,46,Houston,Online Transfer,False,0,153.99,0.0,239,18,3438.44,179.33
5666,39,Male,135482,8,Clothing,215.42,2023-07-07,80,San Antonio,Online Transfer,True,1,213.27,2.1499999999999773,604,30,5275.82,207.85
5667,29,Male,134632,93,Groceries,555.02,2022-07-06,91,San Diego,Online Transfer,False,0,555.02,0.0,736,30,2699.86,509.11
5668,67,Female,111852,41,Home & Kitchen,419.31,2023-07-03,58,San Jose,Debit Card,False,0,419.31,0.0,522,2,5742.45,500.47
5669,62,Female,78010,24,Health & Beauty,396.23,2022-06-13,81,Phoenix,Mobile Payment,True,24,301.13,95.10000000000002,169,49,3437.12,377.82
5670,27,Female,125036,78,Clothing,923.52,2022-04-19,45,Los Angeles,Debit Card,False,0,923.52,0.0,803,19,8155.39,756.7
5671,20,Female,61335,24,Clothing,934.26,2020-07-16,56,New York,Debit Card,False,0,934.26,0.0,67,70,8384.76,908.24
5672,53,Female,132609,79,Electronics,819.54,2023-01-08,82,San Jose,Online Transfer,False,0,819.54,0.0,494,75,8850.31,780.94
5673,48,Male,46284,6,Health & Beauty,586.06,2021-11-10,96,San Diego,Mobile Payment,True,19,474.71,111.34999999999997,395,19,4260.79,517.24
5674,56,Female,100671,61,Clothing,684.61,2021-12-22,20,Phoenix,Cash,True,0,684.61,0.0,114,59,7737.16,656.96
5675,51,Male,63042,18,Groceries,659.33,2021-06-18,14,New York,Credit Card,True,21,520.87,138.46000000000004,456,34,1633.9,564.49
5676,53,Female,105072,29,Electronics,236.64,2022-11-30,53,Houston,Credit Card,False,0,236.64,0.0,652,87,8413.32,245.04
5677,33,Female,138229,17,Electronics,247.68,2022-01-04,88,Dallas,Debit Card,True,12,217.96,29.72,303,90,1139.51,202.91
5678,49,Female,144595,54,Home & Kitchen,101.94,2023-03-23,60,Houston,Online Transfer,True,27,74.42,27.52,225,40,3223.47,112.64
5679,65,Female,140083,74,Health & Beauty,244.39,2022-01-27,53,New York,Debit Card,False,0,244.39,0.0,537,16,1375.38,195.8
5680,63,Female,136164,52,Groceries,15.44,2022-05-01,85,San Antonio,Mobile Payment,True,6,14.51,0.9299999999999996,756,22,6778.56,13.75
5681,51,Female,87429,38,Electronics,350.02,2022-03-28,29,San Jose,Cash,False,0,350.02,0.0,321,48,113.11,336.51
5682,23,Male,86142,83,Groceries,25.93,2021-02-05,8,Dallas,Mobile Payment,True,19,21.0,4.93,601,18,8360.48,25.75
5683,52,Male,144195,52,Clothing,155.78,2020-07-29,94,Dallas,Debit Card,False,0,155.78,0.0,651,40,446.06,160.37
5684,58,Male,90931,62,Books,826.9,2021-09-20,25,San Jose,Cash,False,0,826.9,0.0,672,88,5126.16,918.51
5685,38,Female,74937,76,Home & Kitchen,539.94,2020-07-23,56,Phoenix,Debit Card,False,0,539.94,0.0,423,13,7588.9,536.96
5686,70,Male,125390,51,Home & Kitchen,133.58,2020-09-08,83,New York,Online Transfer,False,0,133.58,0.0,820,8,5716.58,112.52
5687,70,Female,45865,42,Clothing,992.17,2020-07-25,88,Houston,Online Transfer,True,29,704.44,287.7299999999999,652,94,245.22,809.34
5688,41,Female,122034,81,Clothing,167.37,2022-02-28,31,San Antonio,Cash,True,17,138.92,28.450000000000017,805,79,2648.73,150.36
5689,66,Male,82363,61,Books,802.55,2021-12-28,24,San Diego,Online Transfer,False,0,802.55,0.0,268,55,108.42,725.56
5690,48,Male,132718,91,Home & Kitchen,791.71,2021-08-30,25,Phoenix,Cash,True,14,680.87,110.84000000000005,65,1,946.6,748.05
5691,40,Female,91816,66,Groceries,778.73,2023-05-05,66,Chicago,Cash,False,0,778.73,0.0,978,59,5073.14,934.18
5692,28,Male,139251,60,Books,260.07,2020-09-01,33,New York,Debit Card,False,0,260.07,0.0,827,60,2977.31,272.11
5693,45,Male,147998,36,Clothing,650.53,2023-02-15,92,Philadelphia,Online Transfer,True,2,637.52,13.009999999999993,876,39,7775.19,742.71
5694,47,Male,81839,15,Home & Kitchen,670.18,2022-05-12,91,Chicago,Cash,True,25,502.63,167.54999999999995,81,28,2295.85,769.94
5695,30,Male,44529,7,Groceries,79.4,2022-01-12,38,Chicago,Credit Card,True,21,62.73,16.67000000000001,742,32,434.44,65.61
5696,33,Female,78536,21,Electronics,436.72,2022-12-29,73,San Antonio,Debit Card,True,15,371.21,65.51000000000005,298,42,7020.81,351.0
5697,62,Female,126454,79,Groceries,426.0,2022-08-11,59,Dallas,Cash,False,0,426.0,0.0,495,10,1737.69,427.82
5698,22,Female,38210,86,Books,800.4,2022-07-14,75,Dallas,Credit Card,False,0,800.4,0.0,710,4,9759.27,749.61
5699,52,Male,82666,81,Clothing,930.18,2022-11-07,41,San Antonio,Online Transfer,True,23,716.24,213.93999999999997,330,84,7417.88,1103.02
5700,31,Male,61442,42,Electronics,121.07,2021-12-14,31,San Jose,Online Transfer,True,15,102.91,18.16,422,64,3215.55,123.93
5701,36,Male,51300,53,Groceries,466.42,2020-07-26,66,Los Angeles,Debit Card,False,0,466.42,0.0,365,59,5805.53,514.75
5702,49,Female,94760,35,Health & Beauty,89.81,2021-09-19,42,Chicago,Mobile Payment,True,26,66.46,23.35000000000001,743,44,1648.09,96.8
5703,53,Male,144298,37,Home & Kitchen,549.47,2023-03-30,82,Phoenix,Debit Card,False,0,549.47,0.0,138,48,4201.23,561.5
5704,19,Female,107491,95,Books,572.56,2021-01-24,98,New York,Credit Card,False,0,572.56,0.0,782,16,1432.06,603.35
5705,21,Female,128944,75,Home & Kitchen,217.34,2022-05-31,64,San Antonio,Credit Card,True,25,163.0,54.34,928,62,8200.18,235.7
5706,61,Male,38390,96,Books,69.35,2021-11-28,42,San Jose,Mobile Payment,True,8,63.8,5.549999999999997,405,34,3516.91,57.4
5707,52,Male,58425,16,Home & Kitchen,25.04,2022-08-30,85,Los Angeles,Online Transfer,False,0,25.04,0.0,330,65,561.23,29.7
5708,35,Female,24628,69,Electronics,205.8,2022-11-24,93,Houston,Cash,True,8,189.34,16.460000000000008,788,82,9487.77,235.4
5709,52,Male,148866,40,Books,59.94,2022-10-15,19,Los Angeles,Credit Card,True,16,50.35,9.589999999999996,420,88,1198.57,66.12
5710,34,Female,97925,38,Clothing,459.61,2020-12-10,4,Phoenix,Cash,False,0,459.61,0.0,221,19,2481.47,499.11
5711,67,Female,23232,38,Electronics,884.05,2020-07-31,48,Houston,Mobile Payment,False,0,884.05,0.0,661,18,1342.08,945.07
5712,23,Female,107507,47,Health & Beauty,345.13,2022-05-20,26,Philadelphia,Credit Card,False,0,345.13,0.0,633,28,9233.46,352.97
5713,62,Male,137625,28,Home & Kitchen,60.26,2023-01-31,2,San Jose,Online Transfer,True,6,56.64,3.619999999999997,715,62,1478.31,67.82
5714,49,Male,126967,3,Groceries,69.48,2021-04-24,58,Dallas,Mobile Payment,False,0,69.48,0.0,719,35,9724.0,65.9
5715,24,Female,47014,38,Clothing,422.21,2021-02-26,77,Los Angeles,Online Transfer,True,0,422.21,0.0,481,52,5048.91,389.2
5716,54,Female,25740,48,Groceries,523.13,2022-08-12,89,Houston,Online Transfer,True,2,512.67,10.460000000000036,655,65,5983.63,623.51
5717,60,Female,122852,100,Groceries,196.04,2022-02-19,93,Phoenix,Mobile Payment,False,0,196.04,0.0,214,67,7961.85,206.25
5718,19,Male,94899,43,Home & Kitchen,706.79,2021-03-14,80,San Jose,Online Transfer,True,6,664.38,42.40999999999997,987,87,1096.8,581.34
5719,28,Male,131030,3,Home & Kitchen,482.59,2023-01-04,59,San Antonio,Mobile Payment,True,27,352.29,130.29999999999995,433,35,4725.34,451.24
5720,53,Female,120518,61,Electronics,227.42,2020-11-01,53,Phoenix,Debit Card,True,7,211.5,15.919999999999987,797,72,8982.76,189.77
5721,50,Female,85952,81,Groceries,518.57,2021-08-23,49,Chicago,Cash,True,28,373.37,145.20000000000005,594,50,9241.29,417.59
5722,70,Male,98965,59,Electronics,621.86,2021-05-28,24,Dallas,Credit Card,False,0,621.86,0.0,740,78,7995.83,638.92
5723,68,Female,78315,74,Clothing,16.39,2022-01-16,4,San Jose,Mobile Payment,False,0,16.39,0.0,904,59,9167.82,17.35
5724,45,Female,58107,42,Electronics,572.91,2021-11-21,31,Philadelphia,Credit Card,True,5,544.26,28.649999999999977,890,68,968.51,654.93
5725,55,Female,20196,11,Home & Kitchen,129.46,2022-10-13,48,New York,Online Transfer,False,0,129.46,0.0,142,66,8583.72,137.14
5726,22,Female,81876,3,Clothing,887.47,2022-02-17,5,Los Angeles,Cash,False,0,887.47,0.0,199,43,1479.99,774.1
5727,61,Male,99781,89,Electronics,848.03,2023-01-05,74,New York,Credit Card,True,19,686.9,161.13,684,62,1671.68,763.12
5728,29,Male,73836,36,Groceries,472.51,2023-03-14,2,Houston,Online Transfer,True,27,344.93,127.57999999999998,548,0,448.52,557.78
5729,18,Female,116746,90,Books,583.9,2020-10-30,73,San Antonio,Online Transfer,True,5,554.7,29.19999999999993,520,70,6000.08,640.08
5730,48,Male,51373,44,Health & Beauty,937.94,2020-10-12,68,Chicago,Cash,True,17,778.49,159.45000000000005,846,57,2060.57,1053.48
5731,61,Female,53418,61,Electronics,545.35,2021-10-12,36,San Diego,Cash,True,16,458.09,87.26000000000005,131,21,8325.7,601.24
5732,57,Male,43256,24,Electronics,249.69,2023-03-12,70,San Jose,Debit Card,True,18,204.75,44.94,799,100,1886.02,248.96
5733,29,Male,71147,87,Books,999.3,2022-04-26,43,San Jose,Credit Card,True,30,699.51,299.79,873,46,2413.14,963.63
5734,60,Female,142755,15,Books,938.36,2023-04-16,14,Houston,Debit Card,False,0,938.36,0.0,351,90,7074.44,1100.65
5735,70,Female,60696,55,Groceries,434.13,2023-01-12,41,San Jose,Mobile Payment,False,0,434.13,0.0,639,86,9728.79,504.37
5736,35,Female,28424,5,Home & Kitchen,179.31,2022-07-07,30,New York,Debit Card,True,9,163.17,16.140000000000015,791,98,1308.58,176.12
5737,67,Female,115530,82,Home & Kitchen,243.13,2023-05-31,21,Dallas,Online Transfer,True,28,175.05,68.07999999999998,902,55,5539.37,198.41
5738,50,Female,39752,76,Clothing,623.9,2022-12-18,51,Chicago,Cash,True,25,467.92,155.97999999999996,131,73,4129.87,698.75
5739,44,Female,102104,42,Health & Beauty,886.75,2021-05-26,20,San Antonio,Credit Card,False,0,886.75,0.0,422,40,8772.76,990.94
5740,60,Male,74466,86,Groceries,99.14,2021-11-23,82,Houston,Cash,False,0,99.14,0.0,551,90,3605.8,116.29
5741,24,Female,129931,65,Clothing,300.26,2023-07-05,96,Los Angeles,Credit Card,True,15,255.22,45.03999999999999,678,10,6049.95,254.37
5742,67,Male,119630,25,Groceries,352.72,2021-11-03,78,Chicago,Credit Card,False,0,352.72,0.0,99,28,803.53,324.32
5743,63,Female,52025,62,Home & Kitchen,72.62,2021-05-27,80,San Antonio,Credit Card,True,13,63.18,9.440000000000005,917,19,191.25,62.23
5744,55,Female,93385,1,Books,389.42,2023-03-31,23,San Antonio,Mobile Payment,False,0,389.42,0.0,89,13,1101.6,315.27
5745,46,Male,90586,11,Groceries,519.63,2021-03-20,67,Chicago,Debit Card,False,0,519.63,0.0,139,2,9555.4,452.04
5746,39,Female,111695,53,Electronics,493.41,2022-05-14,55,San Antonio,Credit Card,True,3,478.61,14.800000000000011,333,38,3376.22,537.11
5747,25,Male,69706,63,Electronics,175.83,2023-05-01,14,Houston,Online Transfer,False,0,175.83,0.0,573,25,2224.48,164.01
5748,38,Male,57732,47,Home & Kitchen,533.28,2021-09-08,86,Chicago,Debit Card,True,23,410.63,122.64999999999998,175,95,4480.0,454.47
5749,31,Male,117877,76,Electronics,120.66,2021-08-07,27,Chicago,Credit Card,False,0,120.66,0.0,385,64,2294.92,120.15
5750,55,Female,94586,74,Home & Kitchen,754.61,2020-10-04,76,New York,Debit Card,False,0,754.61,0.0,110,70,3326.57,782.88
5751,64,Male,106821,41,Home & Kitchen,794.7,2020-12-12,54,San Diego,Cash,False,0,794.7,0.0,121,87,1665.25,812.92
5752,50,Male,143854,27,Clothing,805.59,2022-02-16,28,Philadelphia,Credit Card,False,0,805.59,0.0,162,91,2716.76,829.99
5753,33,Male,131706,93,Electronics,371.43,2023-01-03,100,Philadelphia,Debit Card,False,0,371.43,0.0,786,64,2067.43,421.84
5754,29,Female,27218,14,Groceries,364.53,2022-07-30,97,Philadelphia,Cash,True,15,309.85,54.67999999999995,426,68,8696.63,360.7
5755,48,Male,94677,91,Groceries,803.02,2022-07-09,19,San Antonio,Debit Card,True,13,698.63,104.39,331,77,1272.0,951.28
5756,31,Male,130169,94,Home & Kitchen,280.01,2022-12-13,16,New York,Cash,True,6,263.21,16.80000000000001,73,78,5736.9,277.54
5757,18,Male,32051,24,Groceries,533.43,2021-12-01,90,Los Angeles,Debit Card,True,22,416.08,117.34999999999997,285,57,5239.59,546.83
5758,31,Male,97793,7,Groceries,959.87,2022-12-12,67,San Jose,Debit Card,False,0,959.87,0.0,98,95,647.96,869.44
5759,68,Male,87181,98,Books,22.19,2023-05-19,58,Philadelphia,Online Transfer,False,0,22.19,0.0,330,24,9571.33,26.22
5760,55,Male,38051,65,Clothing,180.76,2021-07-18,73,Houston,Online Transfer,True,24,137.38,43.38,195,48,8936.49,206.74
5761,58,Female,47396,30,Electronics,568.45,2021-04-23,7,San Antonio,Online Transfer,True,28,409.28,159.17000000000007,584,100,4048.72,577.37
5762,61,Female,109128,19,Books,516.34,2020-11-02,34,San Antonio,Cash,True,7,480.2,36.14000000000004,428,87,1270.69,418.21
5763,57,Female,149694,6,Electronics,812.31,2023-04-05,5,Philadelphia,Credit Card,True,3,787.94,24.36999999999989,743,94,6022.85,724.51
5764,25,Male,34122,36,Home & Kitchen,776.92,2020-11-30,17,Dallas,Online Transfer,False,0,776.92,0.0,611,54,5265.3,789.31
5765,46,Female,133045,50,Books,105.25,2022-12-28,59,Philadelphia,Mobile Payment,True,29,74.73,30.52,57,97,4521.08,85.21
5766,35,Female,67152,89,Home & Kitchen,939.38,2022-05-03,84,Philadelphia,Mobile Payment,False,0,939.38,0.0,813,3,859.89,958.96
5767,25,Male,58110,4,Electronics,537.37,2022-07-12,90,San Jose,Mobile Payment,False,0,537.37,0.0,602,79,6957.92,490.42
5768,60,Female,58877,97,Books,465.16,2022-11-06,92,San Antonio,Online Transfer,False,0,465.16,0.0,564,88,9794.56,531.44
5769,25,Male,112282,53,Home & Kitchen,334.8,2021-10-25,76,Chicago,Credit Card,False,0,334.8,0.0,300,93,6927.0,377.6
5770,57,Male,88686,3,Clothing,689.02,2020-12-19,51,San Diego,Cash,False,0,689.02,0.0,194,80,7547.1,667.07
5771,63,Male,55449,86,Health & Beauty,343.02,2022-12-29,9,San Diego,Cash,True,25,257.26,85.75999999999999,378,42,3011.21,359.93
5772,37,Male,130605,39,Clothing,199.7,2020-09-25,22,Phoenix,Online Transfer,True,27,145.78,53.91999999999999,78,9,7225.22,184.74
5773,28,Female,122919,46,Books,763.96,2023-05-20,14,Dallas,Credit Card,False,0,763.96,0.0,699,58,3112.9,888.43
5774,47,Female,83686,43,Books,659.35,2021-02-12,92,Chicago,Mobile Payment,False,0,659.35,0.0,916,81,283.05,762.16
5775,63,Female,129826,10,Books,819.8,2022-01-22,92,Phoenix,Online Transfer,True,16,688.63,131.16999999999996,641,65,7143.2,828.08
5776,18,Male,121250,70,Home & Kitchen,776.98,2021-06-21,9,Los Angeles,Credit Card,True,12,683.74,93.24,566,24,6526.58,652.12
5777,36,Male,119567,72,Electronics,548.29,2021-04-05,25,Chicago,Debit Card,True,24,416.7,131.58999999999995,446,95,6890.45,575.58
5778,33,Male,23914,77,Books,565.51,2023-05-30,38,Chicago,Cash,False,0,565.51,0.0,759,68,1127.76,596.0
5779,30,Female,131870,43,Electronics,778.61,2022-12-22,65,Dallas,Cash,True,24,591.74,186.87,720,25,1887.57,903.15
5780,62,Male,20650,47,Electronics,123.57,2022-10-29,13,San Diego,Mobile Payment,True,25,92.68,30.889999999999983,560,25,1881.5,109.52
5781,62,Male,90104,34,Groceries,287.8,2021-06-10,48,San Jose,Mobile Payment,False,0,287.8,0.0,592,63,7396.04,251.13
5782,50,Male,123404,1,Electronics,31.75,2021-07-10,74,San Jose,Cash,False,0,31.75,0.0,301,77,9744.58,35.24
5783,57,Female,97943,19,Groceries,481.54,2022-05-01,72,San Jose,Credit Card,True,30,337.08,144.46000000000004,472,19,486.12,456.77
5784,33,Female,120008,51,Electronics,688.31,2022-10-16,13,San Diego,Cash,True,13,598.83,89.4799999999999,471,85,8899.96,614.77
5785,51,Female,119891,40,Clothing,746.33,2022-07-23,100,Houston,Cash,False,0,746.33,0.0,529,52,1099.92,883.76
5786,53,Female,59758,98,Groceries,387.27,2021-09-12,74,Dallas,Online Transfer,False,0,387.27,0.0,534,10,7011.75,377.82
5787,66,Male,126815,28,Books,451.0,2021-07-17,34,Chicago,Debit Card,True,30,315.7,135.3,231,32,6731.37,476.72
5788,59,Male,109522,15,Clothing,559.84,2023-01-18,94,Dallas,Credit Card,True,26,414.28,145.56000000000006,194,56,5453.6,569.48
5789,65,Female,137089,19,Books,879.85,2020-11-19,38,San Jose,Mobile Payment,False,0,879.85,0.0,547,15,1897.97,806.14
5790,39,Female,134384,63,Electronics,295.26,2022-01-25,31,New York,Online Transfer,True,21,233.26,62.0,421,4,8832.45,249.31
5791,41,Female,74403,50,Clothing,934.28,2021-12-10,20,San Diego,Mobile Payment,False,0,934.28,0.0,125,72,8269.66,818.08
5792,45,Female,115828,38,Home & Kitchen,75.47,2022-09-13,53,Dallas,Mobile Payment,True,16,63.39,12.079999999999998,356,81,976.51,69.22
5793,55,Female,111922,88,Clothing,979.14,2021-05-30,22,Chicago,Online Transfer,False,0,979.14,0.0,694,67,3304.81,1070.91
5794,38,Male,25447,49,Clothing,243.47,2022-03-24,37,New York,Debit Card,False,0,243.47,0.0,761,14,1363.8,219.58
5795,53,Male,73068,87,Electronics,824.83,2020-12-10,80,New York,Online Transfer,True,20,659.86,164.97000000000003,338,11,4934.96,835.17
5796,32,Male,41866,48,Home & Kitchen,165.71,2021-09-11,65,Los Angeles,Credit Card,True,12,145.82,19.89000000000001,581,90,3643.06,186.94
5797,29,Female,51025,48,Electronics,759.34,2020-10-24,53,San Diego,Debit Card,True,24,577.1,182.24,446,73,5076.46,828.08
5798,36,Female,39579,51,Electronics,923.07,2022-07-30,70,New York,Credit Card,True,23,710.76,212.3100000000001,507,45,6643.74,895.64
5799,40,Female,77443,93,Home & Kitchen,788.39,2020-12-29,28,Chicago,Credit Card,False,0,788.39,0.0,851,50,7242.27,739.06
5800,58,Female,57364,46,Health & Beauty,407.87,2021-10-22,87,Houston,Online Transfer,False,0,407.87,0.0,632,100,8735.28,397.62
5801,25,Female,129018,78,Groceries,546.48,2021-06-18,17,Dallas,Credit Card,True,11,486.37,60.110000000000014,646,41,3468.18,552.8
5802,54,Male,109009,5,Home & Kitchen,607.8,2022-02-22,3,Phoenix,Credit Card,False,0,607.8,0.0,274,48,811.16,701.49
5803,68,Female,55545,58,Groceries,17.99,2023-02-05,62,New York,Debit Card,True,18,14.75,3.2399999999999984,280,83,342.7,19.58
5804,57,Female,87496,2,Clothing,802.76,2020-07-28,13,San Antonio,Debit Card,False,0,802.76,0.0,856,34,3403.55,930.53
5805,51,Female,120235,92,Clothing,496.97,2022-08-16,39,Houston,Credit Card,True,14,427.39,69.58000000000004,932,44,7371.81,487.57
5806,65,Female,93103,62,Electronics,691.6,2022-11-09,8,San Diego,Online Transfer,True,28,497.95,193.65000000000003,82,88,9597.29,664.29
5807,63,Male,80191,85,Books,691.92,2021-07-21,63,San Antonio,Credit Card,False,0,691.92,0.0,352,4,956.08,665.87
5808,44,Male,149078,3,Electronics,431.96,2022-07-10,1,Houston,Mobile Payment,True,11,384.44,47.51999999999998,162,60,2072.62,367.04
5809,48,Female,135684,17,Books,117.53,2022-07-02,88,Philadelphia,Debit Card,True,20,94.02,23.510000000000005,482,88,1774.08,112.15
5810,37,Male,108613,19,Electronics,662.73,2021-09-10,37,Philadelphia,Debit Card,True,12,583.2,79.52999999999997,129,0,4215.15,609.21
5811,21,Male,65800,1,Groceries,699.5,2022-10-22,40,Los Angeles,Cash,True,26,517.63,181.87,182,77,7382.84,618.88
5812,70,Female,82435,26,Books,395.5,2021-07-29,42,San Jose,Debit Card,True,28,284.76,110.74,288,10,1845.92,372.99
5813,57,Female,69803,15,Groceries,933.94,2022-10-08,54,Los Angeles,Credit Card,True,8,859.22,74.72000000000003,944,13,7787.0,1073.65
5814,70,Male,126317,35,Books,726.85,2022-04-25,20,Philadelphia,Debit Card,True,23,559.67,167.18000000000006,970,88,6340.05,865.83
5815,39,Male,46813,14,Books,162.82,2022-07-25,10,Dallas,Mobile Payment,True,28,117.23,45.58999999999999,810,100,9674.2,148.28
5816,30,Female,88785,1,Clothing,855.94,2021-01-30,11,San Diego,Online Transfer,False,0,855.94,0.0,243,36,410.51,700.4
5817,29,Male,127577,85,Books,694.96,2020-09-11,29,San Diego,Cash,False,0,694.96,0.0,98,33,6691.35,579.01
5818,23,Male,44395,92,Clothing,516.73,2021-08-15,35,Phoenix,Online Transfer,True,14,444.39,72.34000000000003,944,12,5022.38,499.96
5819,19,Female,141461,2,Health & Beauty,376.67,2021-05-06,99,Houston,Debit Card,True,14,323.94,52.73000000000002,737,91,4066.31,422.32
5820,33,Female,111657,48,Groceries,831.92,2023-05-13,18,San Diego,Online Transfer,True,17,690.49,141.42999999999995,502,4,9696.42,892.18
5821,47,Male,103830,3,Books,939.25,2022-10-08,65,Chicago,Debit Card,False,0,939.25,0.0,701,11,5741.19,888.92
5822,30,Male,120973,8,Health & Beauty,813.77,2020-10-12,64,Chicago,Debit Card,False,0,813.77,0.0,66,27,1347.9,805.25
5823,36,Male,137244,61,Health & Beauty,624.57,2022-10-25,57,Los Angeles,Mobile Payment,False,0,624.57,0.0,533,22,7044.24,645.25
5824,26,Male,44727,52,Health & Beauty,652.19,2020-09-07,59,New York,Online Transfer,True,8,600.01,52.180000000000064,847,57,8592.49,766.23
5825,39,Female,44582,77,Home & Kitchen,45.37,2021-10-11,71,San Antonio,Online Transfer,False,0,45.37,0.0,834,66,9105.65,48.7
5826,48,Male,80188,69,Groceries,963.63,2022-06-30,46,San Jose,Credit Card,True,15,819.09,144.53999999999996,950,46,1890.19,1145.69
5827,22,Female,91092,32,Home & Kitchen,539.7,2021-12-16,95,Phoenix,Cash,False,0,539.7,0.0,416,56,7352.09,471.26
5828,57,Male,111565,45,Groceries,846.63,2020-08-22,67,San Jose,Cash,True,30,592.64,253.99,834,90,6838.79,1000.89
5829,66,Female,105564,72,Clothing,546.28,2020-08-11,38,Dallas,Online Transfer,False,0,546.28,0.0,793,40,8059.97,611.37
5830,31,Male,142182,28,Groceries,760.72,2022-09-23,92,San Antonio,Cash,False,0,760.72,0.0,97,25,5205.17,730.82
5831,37,Female,117677,91,Home & Kitchen,270.27,2022-11-22,54,Dallas,Online Transfer,False,0,270.27,0.0,388,99,1396.0,312.48
5832,36,Male,126048,18,Home & Kitchen,906.92,2022-07-06,34,New York,Credit Card,False,0,906.92,0.0,500,34,5002.51,744.98
5833,46,Male,34620,35,Clothing,321.18,2020-09-23,57,Los Angeles,Online Transfer,False,0,321.18,0.0,459,39,4401.73,375.77
5834,30,Female,32435,39,Clothing,101.42,2022-01-13,86,Los Angeles,Credit Card,True,1,100.41,1.0100000000000051,796,27,9090.09,120.1
5835,31,Female,108809,11,Groceries,766.98,2021-04-16,45,Philadelphia,Mobile Payment,True,9,697.95,69.02999999999997,698,41,1792.71,822.39
5836,40,Female,137545,63,Home & Kitchen,187.76,2022-03-02,80,San Diego,Credit Card,True,11,167.11,20.649999999999977,694,24,2128.64,161.17
5837,22,Male,37843,54,Electronics,456.71,2020-11-04,54,San Diego,Cash,False,0,456.71,0.0,793,95,3243.05,465.15
